transaction_id,transaction_amount,transaction_hour,device_type,location_mismatch,previous_fraud_flags,velocity_last_1hr,merchant_category,card_type,account_age_days,failed_auth_attempts,ip_country_match,amount_deviation_ratio,transaction_channel,is_weekend,distance_from_home_km,cvv_match,is_fraudulent_transaction
TXN0012808,132.11,9.0,desktop,0.0,0.0,5.0,crypto,debit,472.0,0.0,1.0,-0.7794,mobile_app,0.0,63.03,1.0,0
TXN0012809,1695.85,17.0,unknown,1.0,2.0,6.0,,prepaid,,5.0,1.0,5.7,,,,,1
TXN0012810,180.94,13.0,desktop,0.0,0.0,0.0,electronics,credit,266.0,0.0,1.0,,pos,1.0,36.4,1.0,0
TXN0012811,35.51,9.0,mobile,0.0,1.0,1.0,electronics,credit,460.0,0.0,1.0,,pos,1.0,,1.0,0
TXN0012812,,13.0,mobile,1.0,2.0,,electronics,virtual,67.0,,0.0,41.2231,,1.0,,,1
TXN0012813,33.75,12.0,mobile,0.0,0.0,0.0,entertainment,virtual,,,1.0,-0.9445,atm,0.0,29.08,1.0,0
TXN0012814,622.8,21.0,mobile,0.0,0.0,1.0,travel,virtual,1892.0,,1.0,8.3856,mobile_app,0.0,14.27,1.0,0
TXN0012815,,21.0,mobile,0.0,,3.0,,debit,713.0,0.0,1.0,2232.538,atm,1.0,7.58,,0
TXN0012816,138.09,11.0,tablet,0.0,0.0,1.0,groceries,debit,156.0,0.0,,-0.3731,pos,0.0,58.25,1.0,0
TXN0012817,,8.0,desktop,0.0,0.0,,retail,credit,,,,-0.9759,,1.0,19.53,1.0,0
TXN0012818,90276.49,15.0,tablet,0.0,0.0,1.0,,credit,113.0,,1.0,1838.2196,mobile_app,,32.19,,0
TXN0012819,100.6,4.0,mobile,0.0,0.0,1.0,entertainment,,343.0,0.0,,,online,1.0,3.02,1.0,0
TXN0012820,60.65,19.0,mobile,0.0,0.0,1.0,groceries,credit,1121.0,0.0,1.0,-0.8614,mobile_app,,60.4,1.0,0
TXN0012821,28.5,3.0,mobile,0.0,0.0,0.0,retail,credit,367.0,0.0,1.0,,atm,0.0,25.43,1.0,0
TXN0012822,277.57,13.0,mobile,0.0,0.0,4.0,entertainment,debit,,0.0,1.0,,online,0.0,6.48,1.0,0
TXN0012823,,4.0,mobile,0.0,0.0,,retail,,458.0,1.0,1.0,-0.1478,pos,0.0,12.33,1.0,0
TXN0012824,16.6,17.0,mobile,0.0,0.0,,groceries,prepaid,531.0,,1.0,-0.9031,pos,0.0,,,0
TXN0012825,,12.0,unknown,1.0,3.0,11.0,,debit,,1.0,0.0,,online,1.0,110.54,,1
TXN0012826,162.52,7.0,tablet,0.0,0.0,2.0,retail,debit,153.0,0.0,1.0,-0.7491,mobile_app,0.0,15.71,1.0,0
TXN0012827,198.17,16.0,desktop,,,2.0,electronics,prepaid,,0.0,1.0,6.2296,pos,0.0,,,0
TXN0012828,158.05,11.0,desktop,0.0,0.0,0.0,entertainment,virtual,837.0,2.0,1.0,4.4801,atm,0.0,4.82,1.0,0
TXN0012829,,3.0,tablet,0.0,0.0,0.0,travel,credit,906.0,0.0,,0.5384,pos,1.0,,1.0,0
TXN0012830,28.32,20.0,mobile,0.0,0.0,1.0,retail,debit,930.0,0.0,0.0,-0.6933,pos,0.0,,1.0,0
TXN0012831,275.25,19.0,desktop,,0.0,,travel,credit,174.0,,1.0,0.0414,pos,0.0,3.71,1.0,0
TXN0012832,130.7,9.0,tablet,0.0,0.0,0.0,travel,prepaid,,0.0,1.0,,atm,0.0,105.95,1.0,0
TXN0012833,,19.0,unknown,0.0,5.0,10.0,entertainment,prepaid,,,0.0,40.3453,mobile_app,1.0,349.04,,1
TXN0012834,16.63,21.0,desktop,0.0,0.0,1.0,groceries,credit,386.0,0.0,1.0,-0.9578,online,,2.04,,0
TXN0012835,17.71,,mobile,0.0,0.0,0.0,healthcare,credit,968.0,0.0,1.0,,pos,0.0,4.53,1.0,0
TXN0012836,434.66,8.0,desktop,0.0,0.0,,retail,debit,354.0,0.0,1.0,,pos,0.0,30.84,1.0,0
TXN0012837,,1.0,desktop,1.0,2.0,9.0,gambling,virtual,,,0.0,,,1.0,,0.0,1
TXN0012838,,18.0,desktop,0.0,0.0,1.0,healthcare,debit,445.0,0.0,1.0,,pos,1.0,,1.0,0
TXN0012839,9.56,13.0,mobile,0.0,0.0,2.0,travel,credit,177.0,0.0,1.0,-0.9564,mobile_app,1.0,15.93,1.0,0
TXN0012840,272.12,19.0,desktop,0.0,0.0,0.0,electronics,credit,174.0,0.0,0.0,5.9488,mobile_app,0.0,,1.0,0
TXN0012841,,14.0,mobile,0.0,0.0,2.0,travel,debit,307.0,0.0,1.0,4.2743,online,0.0,57.56,1.0,0
TXN0012842,19.94,6.0,tablet,0.0,,2.0,entertainment,prepaid,156.0,0.0,1.0,-0.8905,online,0.0,20.58,,0
TXN0012843,55.03,13.0,mobile,0.0,0.0,0.0,travel,virtual,13.0,0.0,,-0.7092,pos,0.0,34.06,1.0,0
TXN0012844,130.83,,mobile,0.0,0.0,2.0,travel,debit,,0.0,1.0,-0.5337,online,1.0,1.29,1.0,0
TXN0012845,136512.74,10.0,desktop,0.0,0.0,2.0,groceries,,1169.0,0.0,1.0,4107.1719,,1.0,,1.0,0
TXN0012846,253.83,9.0,mobile,0.0,1.0,1.0,groceries,debit,810.0,,1.0,0.4288,pos,1.0,0.3,1.0,0
TXN0012847,35.83,9.0,unknown,0.0,0.0,0.0,travel,credit,879.0,0.0,1.0,-0.8737,pos,0.0,,1.0,0
TXN0012848,88.37,19.0,mobile,,0.0,2.0,,debit,273.0,0.0,,-0.492,,0.0,15.68,1.0,0
TXN0012849,5.57,13.0,desktop,,0.0,3.0,travel,prepaid,216.0,0.0,,-0.9729,atm,0.0,38.53,1.0,0
TXN0012850,165.08,18.0,tablet,1.0,0.0,,travel,debit,,0.0,0.0,,online,1.0,12.74,,0
TXN0012851,125.8,17.0,mobile,0.0,0.0,0.0,retail,credit,145.0,0.0,1.0,0.9693,pos,0.0,4.71,,0
TXN0012852,3147.33,2.0,unknown,1.0,3.0,3.0,travel,prepaid,15.0,5.0,0.0,,online,1.0,,0.0,1
TXN0012853,345.79,15.0,desktop,0.0,0.0,0.0,retail,credit,1391.0,2.0,1.0,12.3267,atm,0.0,19.94,1.0,0
TXN0012854,459.71,12.0,mobile,,0.0,2.0,travel,credit,,0.0,1.0,1.426,online,0.0,0.36,1.0,0
TXN0012855,,13.0,mobile,0.0,0.0,2.0,travel,credit,287.0,0.0,1.0,4.6462,mobile_app,0.0,1.28,,0
TXN0012856,,13.0,mobile,0.0,0.0,0.0,,debit,1502.0,,1.0,3.2621,pos,1.0,57.3,,0
TXN0012857,100.54,11.0,mobile,0.0,0.0,,entertainment,credit,2298.0,,1.0,0.3688,pos,0.0,50.73,1.0,0
TXN0012858,,,mobile,0.0,,0.0,travel,credit,,0.0,1.0,-0.5865,online,0.0,,1.0,0
TXN0012859,2737.68,13.0,mobile,,3.0,,travel,credit,,0.0,0.0,6.4901,online,1.0,648.83,0.0,1
TXN0012860,,18.0,desktop,0.0,,2.0,groceries,debit,,0.0,1.0,1.8586,online,0.0,47.52,,0
TXN0012861,186.73,,mobile,0.0,0.0,,gambling,debit,245.0,0.0,0.0,-0.571,online,1.0,13.8,1.0,0
TXN0012862,,8.0,mobile,0.0,0.0,2.0,electronics,debit,243.0,0.0,1.0,-0.8222,mobile_app,0.0,,1.0,0
TXN0012863,96.94,7.0,tablet,0.0,0.0,,entertainment,credit,1159.0,,0.0,1.2724,pos,0.0,,1.0,0
TXN0012864,146.82,5.0,mobile,0.0,0.0,0.0,entertainment,credit,750.0,0.0,,-0.1012,online,0.0,2.82,1.0,0
TXN0012865,326.03,13.0,mobile,0.0,0.0,1.0,electronics,credit,1696.0,0.0,1.0,,pos,0.0,,,0
TXN0012866,11.69,16.0,,0.0,0.0,1.0,entertainment,credit,43.0,1.0,1.0,,atm,0.0,13.85,1.0,0
TXN0012867,91.95,9.0,mobile,,0.0,,electronics,credit,607.0,,1.0,-0.396,online,,58.37,1.0,0
TXN0012868,464.63,1.0,,0.0,0.0,0.0,travel,,902.0,,1.0,0.1458,mobile_app,0.0,31.58,1.0,0
TXN0012869,1348.69,20.0,,1.0,1.0,4.0,crypto,virtual,25.0,4.0,1.0,1.3717,online,1.0,18.05,,1
TXN0012870,,4.0,mobile,0.0,0.0,0.0,groceries,debit,704.0,0.0,1.0,6.7393,,,70.35,1.0,0
TXN0012871,120.84,7.0,desktop,0.0,0.0,1.0,travel,debit,249.0,0.0,1.0,,pos,0.0,1.07,1.0,0
TXN0012872,191.07,11.0,mobile,0.0,,,groceries,debit,882.0,0.0,1.0,0.442,online,0.0,13.81,1.0,0
TXN0012873,42.07,13.0,desktop,,0.0,2.0,healthcare,credit,,0.0,1.0,-0.6941,mobile_app,0.0,9.41,,0
TXN0012874,,13.0,desktop,0.0,0.0,,entertainment,debit,2541.0,0.0,1.0,1.2149,online,0.0,18.75,1.0,0
TXN0012875,,8.0,mobile,0.0,1.0,2.0,entertainment,debit,1623.0,0.0,1.0,-0.5602,,1.0,26.88,1.0,0
TXN0012876,,15.0,mobile,0.0,,1.0,groceries,debit,388.0,,1.0,-0.9243,pos,0.0,46.03,,0
TXN0012877,5.77,11.0,,0.0,0.0,1.0,,credit,,0.0,1.0,-0.9064,mobile_app,0.0,5.41,1.0,0
TXN0012878,60.45,22.0,desktop,0.0,0.0,1.0,electronics,debit,1139.0,0.0,1.0,-0.9675,atm,1.0,,1.0,0
TXN0012879,,19.0,mobile,0.0,0.0,1.0,groceries,debit,1044.0,0.0,1.0,-0.1101,online,0.0,9.22,1.0,0
TXN0012880,347.18,8.0,mobile,0.0,0.0,,,debit,259.0,0.0,1.0,,,,4.65,,0
TXN0012881,5036.72,1.0,mobile,1.0,3.0,,travel,virtual,,5.0,1.0,,atm,0.0,,,1
TXN0012882,126.09,,desktop,0.0,0.0,1.0,healthcare,credit,631.0,0.0,1.0,3.375,pos,0.0,0.57,1.0,0
TXN0012883,26.21,8.0,unknown,0.0,0.0,3.0,groceries,debit,613.0,0.0,1.0,-0.5384,pos,0.0,4.61,1.0,0
TXN0012884,193.92,,,0.0,0.0,1.0,groceries,,,0.0,1.0,,atm,,15.74,1.0,0
TXN0012885,,18.0,mobile,0.0,0.0,1.0,electronics,prepaid,913.0,0.0,1.0,-0.1353,mobile_app,1.0,6.48,,0
TXN0012886,3958.25,23.0,,1.0,,,crypto,,32.0,,0.0,67.2379,mobile_app,0.0,,,1
TXN0012887,105.9,14.0,mobile,0.0,1.0,0.0,entertainment,credit,213.0,0.0,1.0,3.2425,online,0.0,32.22,1.0,0
TXN0012888,147.0,11.0,mobile,0.0,0.0,,retail,,,0.0,,,online,1.0,38.72,,0
TXN0012889,19.36,12.0,mobile,0.0,0.0,2.0,groceries,credit,416.0,,1.0,-0.8206,pos,,28.21,,0
TXN0012890,340.08,14.0,mobile,0.0,1.0,,entertainment,,,0.0,1.0,2.1924,atm,1.0,29.96,1.0,0
TXN0012891,122.78,7.0,mobile,0.0,0.0,1.0,electronics,credit,,0.0,0.0,,online,0.0,12.42,1.0,0
TXN0012892,393.28,7.0,tablet,,0.0,4.0,healthcare,debit,,0.0,,1.0434,mobile_app,0.0,12.79,,0
TXN0012893,116.43,17.0,desktop,,0.0,0.0,groceries,credit,498.0,0.0,1.0,1.1933,atm,0.0,62.95,1.0,0
TXN0012894,82.26,11.0,tablet,1.0,0.0,,,credit,1393.0,0.0,1.0,-0.8044,pos,0.0,3.92,1.0,0
TXN0012895,48.23,9.0,mobile,1.0,0.0,1.0,entertainment,,358.0,0.0,1.0,,pos,0.0,87.08,1.0,0
TXN0012896,88.65,18.0,mobile,0.0,0.0,0.0,travel,prepaid,985.0,0.0,,0.1997,pos,0.0,17.66,1.0,0
TXN0012897,148.55,16.0,mobile,0.0,0.0,0.0,retail,credit,162.0,1.0,0.0,-0.7841,pos,0.0,78.81,1.0,0
TXN0012898,63.36,7.0,desktop,0.0,0.0,0.0,travel,debit,838.0,0.0,1.0,-0.433,online,,44.42,1.0,0
TXN0012899,26.61,17.0,desktop,0.0,0.0,3.0,retail,prepaid,354.0,,1.0,-0.9164,online,1.0,7.19,,0
TXN0012900,14.22,8.0,mobile,0.0,0.0,0.0,,debit,230.0,0.0,1.0,-0.957,online,,,1.0,0
TXN0012901,395.63,12.0,mobile,0.0,0.0,3.0,entertainment,debit,,,1.0,4.1587,pos,0.0,15.32,1.0,0
TXN0012902,42.91,18.0,mobile,0.0,1.0,1.0,entertainment,debit,2096.0,0.0,,-0.9568,online,0.0,41.77,1.0,0
TXN0012903,402.81,20.0,,0.0,0.0,,,debit,1746.0,2.0,1.0,-0.0723,mobile_app,0.0,2.19,1.0,0
TXN0012904,437.24,7.0,desktop,,0.0,2.0,entertainment,debit,,,1.0,,pos,1.0,27.5,,0
TXN0012905,33.19,9.0,desktop,0.0,0.0,0.0,groceries,debit,633.0,,0.0,-0.8902,pos,0.0,3.92,1.0,0
TXN0012906,163.66,14.0,mobile,,0.0,,travel,credit,,,1.0,,mobile_app,0.0,6.51,,0
TXN0012907,,14.0,mobile,0.0,0.0,1.0,groceries,debit,,0.0,1.0,-0.5139,pos,0.0,8.85,,0
TXN0012908,134.27,10.0,mobile,,0.0,,electronics,prepaid,,,1.0,0.163,online,0.0,4.72,1.0,0
TXN0012909,,23.0,tablet,0.0,,2.0,groceries,debit,104.0,0.0,1.0,,pos,0.0,6.51,,0
TXN0012910,281.76,18.0,mobile,,,1.0,retail,debit,40.0,0.0,1.0,7.5963,pos,0.0,,1.0,0
TXN0012911,3043.18,0.0,,0.0,2.0,,gambling,virtual,51.0,2.0,0.0,47.3753,mobile_app,,,0.0,1
TXN0012912,10.94,6.0,,0.0,1.0,1.0,,prepaid,67.0,,1.0,,mobile_app,,14.24,,0
TXN0012913,,5.0,,0.0,0.0,0.0,gambling,credit,,0.0,0.0,-0.6079,atm,1.0,9.87,,0
TXN0012914,83.07,7.0,,0.0,0.0,,retail,prepaid,,0.0,1.0,1.5397,atm,0.0,6.49,1.0,0
TXN0012915,,11.0,tablet,0.0,0.0,,retail,credit,60.0,1.0,1.0,,pos,1.0,3.85,1.0,0
TXN0012916,781.26,7.0,desktop,0.0,0.0,1.0,travel,debit,613.0,0.0,1.0,0.4371,pos,0.0,16.13,1.0,0
TXN0012917,224.45,12.0,desktop,0.0,0.0,0.0,groceries,virtual,,0.0,1.0,,pos,0.0,8.42,1.0,0
TXN0012918,,16.0,,0.0,1.0,0.0,retail,virtual,132.0,,,,online,0.0,13.23,1.0,0
TXN0012919,10.18,13.0,tablet,0.0,0.0,1.0,entertainment,credit,268.0,0.0,1.0,,online,1.0,6.63,1.0,0
TXN0012920,297.47,12.0,tablet,0.0,0.0,,retail,debit,302.0,0.0,1.0,,,0.0,4.83,1.0,0
TXN0012921,170.35,7.0,desktop,0.0,0.0,1.0,electronics,credit,2388.0,0.0,1.0,-0.2088,online,1.0,,1.0,0
TXN0012922,96.86,9.0,desktop,0.0,0.0,,travel,credit,,0.0,1.0,-0.3932,pos,,12.53,1.0,0
TXN0012923,2826.27,,desktop,0.0,3.0,,crypto,virtual,30.0,1.0,0.0,,online,0.0,,0.0,1
TXN0012924,38.5,18.0,mobile,0.0,0.0,,travel,debit,480.0,1.0,0.0,-0.4499,pos,0.0,2.88,1.0,0
TXN0012925,333.54,11.0,,0.0,0.0,1.0,,credit,305.0,0.0,1.0,0.1075,pos,1.0,6.24,,0
TXN0012926,206.27,16.0,mobile,0.0,0.0,3.0,travel,credit,581.0,0.0,1.0,,online,0.0,58.78,1.0,0
TXN0012927,41.35,7.0,,0.0,1.0,,healthcare,credit,,0.0,,,pos,1.0,5.83,1.0,0
TXN0012928,401.94,,tablet,0.0,0.0,2.0,groceries,credit,13.0,0.0,1.0,-0.0738,mobile_app,0.0,3.79,1.0,0
TXN0012929,,20.0,mobile,0.0,2.0,5.0,gambling,debit,,0.0,0.0,,pos,0.0,,0.0,1
TXN0012930,74.87,12.0,mobile,0.0,,4.0,entertainment,prepaid,69.0,,1.0,-0.8155,mobile_app,0.0,,,0
TXN0012931,,9.0,mobile,0.0,0.0,,electronics,credit,241.0,1.0,1.0,-0.7379,online,1.0,,1.0,0
TXN0012932,174.03,21.0,mobile,0.0,0.0,2.0,retail,virtual,199.0,0.0,1.0,2.3076,atm,0.0,,1.0,0
TXN0012933,16.45,14.0,,0.0,1.0,0.0,healthcare,credit,616.0,0.0,1.0,-0.9167,pos,1.0,,1.0,0
TXN0012934,,20.0,mobile,0.0,7.0,,retail,prepaid,1.0,3.0,0.0,16.1776,mobile_app,1.0,456.4,0.0,1
TXN0012935,307.13,20.0,mobile,0.0,0.0,3.0,entertainment,prepaid,58.0,0.0,1.0,,pos,1.0,6.44,1.0,0
TXN0012936,,6.0,mobile,,,2.0,travel,debit,165.0,0.0,1.0,,pos,,21.08,1.0,0
TXN0012937,132.41,19.0,desktop,0.0,0.0,,retail,credit,82.0,0.0,1.0,-0.8304,online,1.0,,1.0,0
TXN0012938,,12.0,,0.0,0.0,,travel,credit,1040.0,0.0,1.0,5.3313,online,,15.51,,0
TXN0012939,,9.0,mobile,0.0,0.0,,groceries,virtual,222.0,0.0,1.0,0.532,online,0.0,12.49,,0
TXN0012940,,13.0,mobile,0.0,0.0,1.0,,debit,577.0,0.0,1.0,-0.8762,pos,0.0,,,0
TXN0012941,120.59,13.0,,0.0,0.0,,,debit,26.0,,1.0,-0.7593,atm,0.0,,,0
TXN0012942,271.76,11.0,mobile,0.0,0.0,,entertainment,debit,,0.0,1.0,0.3906,online,0.0,10.69,1.0,0
TXN0012943,6175.32,21.0,unknown,1.0,1.0,3.0,electronics,virtual,19.0,1.0,0.0,,online,0.0,166.45,,1
TXN0012944,194.23,17.0,mobile,0.0,0.0,,groceries,prepaid,1040.0,,1.0,0.0334,pos,0.0,9.3,1.0,0
TXN0012945,62.78,17.0,mobile,0.0,0.0,,groceries,credit,938.0,0.0,1.0,,mobile_app,1.0,5.37,1.0,0
TXN0012946,28.03,9.0,mobile,1.0,0.0,0.0,retail,prepaid,233.0,0.0,1.0,,pos,,86.66,1.0,0
TXN0012947,255.98,18.0,mobile,0.0,0.0,,electronics,credit,207.0,,1.0,,online,0.0,16.4,1.0,0
TXN0012948,,10.0,mobile,1.0,,9.0,gambling,credit,,,0.0,143.9671,mobile_app,1.0,1029.3,1.0,1
TXN0012949,46.46,11.0,desktop,0.0,0.0,3.0,entertainment,credit,524.0,0.0,1.0,-0.8178,pos,,,1.0,0
TXN0012950,85.54,15.0,unknown,0.0,0.0,2.0,entertainment,virtual,1499.0,0.0,1.0,-0.8663,pos,0.0,12.22,,0
TXN0012951,407.62,9.0,mobile,0.0,0.0,1.0,retail,credit,1132.0,0.0,1.0,-0.343,pos,0.0,1.0,,0
TXN0012952,24.79,13.0,desktop,,0.0,0.0,electronics,credit,594.0,1.0,1.0,-0.9646,mobile_app,0.0,,,0
TXN0012953,907.67,16.0,unknown,,0.0,8.0,travel,prepaid,10.0,,0.0,4.4381,mobile_app,0.0,,0.0,1
TXN0012954,574.89,19.0,mobile,0.0,0.0,,,debit,118.0,0.0,1.0,2.8161,mobile_app,0.0,,,0
TXN0012955,67.3,7.0,,,1.0,,electronics,credit,1720.0,1.0,1.0,-0.8825,pos,,50.33,1.0,0
TXN0012956,481.58,11.0,mobile,0.0,0.0,1.0,groceries,credit,,,1.0,1.6552,mobile_app,1.0,11.47,1.0,0
TXN0012957,159.11,17.0,desktop,0.0,0.0,1.0,travel,debit,1760.0,0.0,,-0.4609,,0.0,3.85,1.0,0
TXN0012958,233.37,10.0,desktop,0.0,0.0,1.0,,credit,,,1.0,1.1437,atm,,93.61,1.0,0
TXN0012959,97.61,20.0,tablet,0.0,0.0,1.0,healthcare,debit,1313.0,0.0,1.0,,online,1.0,33.29,1.0,0
TXN0012960,188.98,16.0,mobile,0.0,0.0,2.0,retail,,,0.0,1.0,,atm,,37.87,1.0,0
TXN0012961,,19.0,mobile,0.0,0.0,0.0,,prepaid,557.0,,1.0,-0.6284,pos,1.0,,1.0,0
TXN0012962,106.69,6.0,desktop,0.0,1.0,0.0,,,226.0,0.0,1.0,,pos,0.0,8.48,1.0,0
TXN0012963,,7.0,,,0.0,0.0,electronics,debit,,0.0,1.0,-0.3998,atm,0.0,12.73,,0
TXN0012964,590006.56,16.0,mobile,0.0,0.0,0.0,retail,credit,229.0,0.0,1.0,3142.6434,online,0.0,2.24,1.0,0
TXN0012965,11.64,13.0,mobile,0.0,0.0,2.0,groceries,debit,736.0,0.0,1.0,-0.9712,online,0.0,17.62,1.0,0
TXN0012966,406.45,,mobile,0.0,0.0,0.0,groceries,credit,,,1.0,4.4077,pos,0.0,0.31,1.0,0
TXN0012967,35.3,22.0,mobile,0.0,0.0,,retail,credit,,0.0,1.0,-0.0817,pos,0.0,41.14,1.0,0
TXN0012968,163.46,12.0,desktop,0.0,0.0,,retail,credit,149.0,0.0,1.0,-0.0594,pos,0.0,22.06,1.0,0
TXN0012969,70.98,14.0,mobile,0.0,,2.0,groceries,credit,105.0,,1.0,0.9944,online,,2.7,,0
TXN0012970,402.67,,mobile,0.0,0.0,0.0,retail,credit,24.0,,1.0,3.587,pos,0.0,31.42,,0
TXN0012971,,23.0,unknown,1.0,2.0,7.0,travel,credit,2.0,1.0,1.0,6.8268,pos,0.0,410.99,1.0,1
TXN0012972,279.59,11.0,desktop,1.0,0.0,0.0,groceries,debit,1150.0,,1.0,0.332,mobile_app,,,1.0,0
TXN0012973,60.23,14.0,desktop,0.0,0.0,1.0,,credit,418.0,0.0,1.0,-0.832,pos,0.0,13.14,1.0,0
TXN0012974,52.31,14.0,desktop,0.0,0.0,,gambling,prepaid,350.0,,1.0,-0.7657,pos,0.0,9.94,1.0,0
TXN0012975,,15.0,mobile,0.0,0.0,0.0,electronics,debit,728.0,,1.0,-0.4924,online,0.0,1.98,1.0,0
TXN0012976,61.8,10.0,mobile,0.0,0.0,1.0,retail,credit,1091.0,0.0,1.0,,mobile_app,0.0,2.13,,0
TXN0012977,29.64,6.0,desktop,0.0,0.0,1.0,groceries,credit,374.0,0.0,1.0,,online,0.0,112.49,1.0,0
TXN0012978,49.22,14.0,tablet,0.0,0.0,3.0,retail,credit,,0.0,1.0,,pos,,6.06,1.0,0
TXN0012979,201.09,18.0,unknown,0.0,0.0,1.0,groceries,credit,67.0,,1.0,0.0635,online,0.0,,,0
TXN0012980,,20.0,tablet,1.0,1.0,8.0,crypto,prepaid,8.0,3.0,0.0,,online,1.0,,0.0,1
TXN0012981,,7.0,desktop,0.0,0.0,1.0,groceries,prepaid,739.0,0.0,1.0,1.1963,online,0.0,15.16,1.0,0
TXN0012982,,20.0,desktop,0.0,0.0,0.0,retail,prepaid,380.0,0.0,1.0,-0.4726,online,1.0,8.99,1.0,0
TXN0012983,822801.02,22.0,desktop,0.0,1.0,3.0,travel,,504.0,0.0,1.0,2413.4381,mobile_app,0.0,24.7,1.0,0
TXN0012984,30.02,7.0,mobile,0.0,0.0,0.0,crypto,debit,,,1.0,-0.7164,pos,,9.64,,0
TXN0012985,,5.0,mobile,0.0,0.0,2.0,entertainment,debit,,0.0,1.0,0.468,online,0.0,12.2,1.0,0
TXN0012986,328.09,14.0,desktop,0.0,0.0,3.0,travel,,246.0,,1.0,,online,0.0,,1.0,0
TXN0012987,,8.0,mobile,0.0,0.0,1.0,,credit,2019.0,0.0,1.0,-0.6909,mobile_app,0.0,9.57,1.0,0
TXN0012988,42.64,12.0,desktop,0.0,0.0,1.0,electronics,debit,124.0,0.0,1.0,-0.7127,atm,1.0,7.81,1.0,0
TXN0012989,,10.0,,0.0,0.0,0.0,groceries,credit,3045.0,0.0,1.0,-0.7689,pos,,26.18,1.0,0
TXN0012990,178.86,20.0,desktop,0.0,0.0,0.0,groceries,debit,,0.0,1.0,2.9929,pos,0.0,36.44,,0
TXN0012991,,7.0,mobile,0.0,0.0,1.0,retail,credit,345.0,0.0,1.0,0.7078,pos,1.0,18.8,1.0,0
TXN0012992,225.58,19.0,tablet,0.0,0.0,0.0,healthcare,debit,822.0,0.0,1.0,4.7443,pos,,,1.0,0
TXN0012993,7.68,12.0,desktop,,0.0,3.0,groceries,credit,326.0,0.0,1.0,-0.9821,online,1.0,,1.0,0
TXN0012994,51.46,14.0,desktop,0.0,0.0,1.0,travel,credit,146.0,,1.0,,pos,0.0,24.57,1.0,0
TXN0012995,84.89,9.0,mobile,0.0,0.0,2.0,groceries,,1875.0,,,-0.5607,pos,,,,0
TXN0012996,48.5,11.0,mobile,0.0,,,healthcare,credit,,,1.0,-0.6216,online,0.0,19.04,1.0,0
TXN0012997,,13.0,mobile,,,1.0,groceries,credit,3070.0,,1.0,,pos,,0.73,1.0,0
TXN0012998,,22.0,unknown,1.0,1.0,,electronics,credit,,,,3.2443,atm,,,1.0,1
TXN0012999,58.36,12.0,mobile,0.0,0.0,2.0,crypto,debit,744.0,0.0,1.0,-0.8997,mobile_app,,15.26,1.0,0
TXN0013000,78.86,7.0,mobile,0.0,,0.0,healthcare,credit,2.0,0.0,1.0,,online,0.0,2.73,1.0,0
TXN0013001,,12.0,desktop,0.0,0.0,2.0,,debit,460.0,0.0,1.0,-0.6159,pos,1.0,,1.0,0
TXN0013002,44.14,18.0,mobile,0.0,,2.0,retail,prepaid,1509.0,0.0,1.0,-0.8716,mobile_app,0.0,,1.0,0
TXN0013003,56.2,8.0,,0.0,0.0,1.0,electronics,debit,1392.0,,1.0,0.7044,atm,1.0,7.75,1.0,0
TXN0013004,343.92,18.0,mobile,0.0,0.0,3.0,,prepaid,,,1.0,1.7301,,,54.14,1.0,0
TXN0013005,15.92,0.0,desktop,0.0,0.0,,,credit,402.0,,1.0,,pos,0.0,22.82,1.0,0
TXN0013006,59.5,16.0,desktop,,0.0,0.0,electronics,credit,38.0,0.0,1.0,-0.8186,pos,1.0,25.44,1.0,0
TXN0013007,153.8,14.0,mobile,0.0,,,travel,prepaid,122.0,0.0,1.0,3.0979,pos,0.0,10.1,,0
TXN0013008,,15.0,tablet,0.0,0.0,1.0,entertainment,credit,208.0,0.0,1.0,5.6951,pos,,7.62,1.0,0
TXN0013009,,17.0,mobile,0.0,0.0,,retail,credit,553.0,0.0,1.0,-0.7851,pos,0.0,16.66,,0
TXN0013010,16.58,21.0,desktop,0.0,0.0,1.0,,credit,829.0,0.0,1.0,,online,0.0,2.03,,0
TXN0013011,492.03,19.0,mobile,0.0,1.0,1.0,retail,credit,859.0,,1.0,-0.3548,online,0.0,32.57,,0
TXN0013012,260.81,,mobile,0.0,,1.0,healthcare,prepaid,118.0,0.0,,1.8919,pos,0.0,9.29,1.0,0
TXN0013013,,19.0,desktop,0.0,0.0,1.0,entertainment,debit,234.0,0.0,1.0,,pos,0.0,3.52,1.0,0
TXN0013014,177.18,,desktop,0.0,0.0,1.0,retail,prepaid,,0.0,1.0,-0.0925,atm,0.0,16.7,,0
TXN0013015,16.17,13.0,mobile,0.0,0.0,0.0,retail,credit,956.0,,1.0,-0.9539,pos,0.0,17.8,1.0,0
TXN0013016,595.04,3.0,unknown,0.0,1.0,,crypto,,3.0,,0.0,0.1227,atm,0.0,767.45,,1
TXN0013017,,13.0,mobile,0.0,0.0,2.0,groceries,debit,792.0,0.0,,,pos,0.0,32.26,1.0,0
TXN0013018,99.26,7.0,mobile,0.0,0.0,0.0,groceries,debit,362.0,,,-0.0595,online,1.0,25.63,1.0,0
TXN0013019,2127.83,1.0,mobile,1.0,3.0,,electronics,virtual,49.0,,0.0,43.1376,mobile_app,1.0,1049.83,1.0,1
TXN0013020,98.01,,desktop,0.0,0.0,1.0,retail,credit,162.0,0.0,1.0,-0.6621,pos,0.0,18.83,1.0,0
